collection_slug,collection_name,collection_url,asset_id,asset_name,asset_description,asset_contract_date,asset_url,asset_img_url,event_id,event_time,event_auction_type,event_contract_address,event_quantity,event_payment_symbol,event_total_price
doodles-official,Doodles,https://opensea.io/collection/doodles-official,74042029,Doodle #803,"A community-driven collectibles project featuring art by Burnt Toast. Doodles come in a joyful range of colors, traits and sizes with a collection size of 10,000. Each Doodle allows its owner to vote for experiences and activations paid for by the Doodles Community Treasury. Burnt Toast is the working alias for Scott Martin, a Canadian–based illustrator, designer, animator and muralist.",2021-10-16T16:25:03.736944,https://opensea.io/assets/ethereum/0x8a90cab2b38dba80c64b7734e58ee1db38b8992e/803,https://lh3.googleusercontent.com/5K2nKUBTAz-PS90exPQOAri2MvpQ6jmdpNE_Nj5idWsyDkhkeujnBvpFG7uQC4YRQ6yu6ZDovlQw0JkwjqQX4va6pKyAdIMbk7Rwiw,6964909131,2022-06-20T06:18:33.781652,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,15.5
doodles-official,Doodles,https://opensea.io/collection/doodles-official,74045729,Doodle #1768,"A community-driven collectibles project featuring art by Burnt Toast. Doodles come in a joyful range of colors, traits and sizes with a collection size of 10,000. Each Doodle allows its owner to vote for experiences and activations paid for by the Doodles Community Treasury. Burnt Toast is the working alias for Scott Martin, a Canadian–based illustrator, designer, animator and muralist.",2021-10-16T16:25:03.736944,https://opensea.io/assets/ethereum/0x8a90cab2b38dba80c64b7734e58ee1db38b8992e/1768,https://lh3.googleusercontent.com/vp43J22U53Zs_X5N3gLfeHR2a89m4su_2HZzxIqjK9ubHkrrAFfD1UCKqmjBtbe51nYpMmIw_F9LLtQJNEd__7uWDIu8np5h12B9sZI,6962563417,2022-06-20T01:37:06.379260,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,29.69
doodles-official,Doodles,https://opensea.io/collection/doodles-official,74191265,Doodle #4950,"A community-driven collectibles project featuring art by Burnt Toast. Doodles come in a joyful range of colors, traits and sizes with a collection size of 10,000. Each Doodle allows its owner to vote for experiences and activations paid for by the Doodles Community Treasury. Burnt Toast is the working alias for Scott Martin, a Canadian–based illustrator, designer, animator and muralist.",2021-10-16T16:25:03.736944,https://opensea.io/assets/ethereum/0x8a90cab2b38dba80c64b7734e58ee1db38b8992e/4950,https://lh3.googleusercontent.com/mKADLqy2ajAifsh3-wSpCpnmzzNzxj5VnegeeZlXEwQ58PZzbTyFi3GTISHec8Ka-_u8T2GF9cwNkQAd1LroZQxZp7CYV0aBocY5Ww,6922964485,2022-06-16T17:35:30.466844,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,12.99
doodles-official,Doodles,https://opensea.io/collection/doodles-official,74404120,Doodle #5799,"A community-driven collectibles project featuring art by Burnt Toast. Doodles come in a joyful range of colors, traits and sizes with a collection size of 10,000. Each Doodle allows its owner to vote for experiences and activations paid for by the Doodles Community Treasury. Burnt Toast is the working alias for Scott Martin, a Canadian–based illustrator, designer, animator and muralist.",2021-10-16T16:25:03.736944,https://opensea.io/assets/ethereum/0x8a90cab2b38dba80c64b7734e58ee1db38b8992e/5799,https://lh3.googleusercontent.com/CCcGhlY-b0IRW20ucy474lvVV7sQ1wfq9-nxtcUcMPatxJgvxV8_5qxSFgdQwQ-Al7Nm-zmJRgOJUrWFUAHau_uoJ4MPoMt7EVIlFd8,6921099600,2022-06-16T14:26:01.814551,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,12.5
doodles-official,Doodles,https://opensea.io/collection/doodles-official,74411665,Doodle #6133,"A community-driven collectibles project featuring art by Burnt Toast. Doodles come in a joyful range of colors, traits and sizes with a collection size of 10,000. Each Doodle allows its owner to vote for experiences and activations paid for by the Doodles Community Treasury. Burnt Toast is the working alias for Scott Martin, a Canadian–based illustrator, designer, animator and muralist.",2021-10-16T16:25:03.736944,https://opensea.io/assets/ethereum/0x8a90cab2b38dba80c64b7734e58ee1db38b8992e/6133,https://lh3.googleusercontent.com/0S2_Gt5KZwD-EO-1LseyLDP-VLmkjoBbDtUEb8jH_muGjMpyTRwCFfMYmvX9uaaMogsnSYj1EEr4rqYmT9Ufv-Dprg_7r5PL-vwZCw,6913510152,2022-06-16T03:12:23.110637,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,12.99
doodles-official,Doodles,https://opensea.io/collection/doodles-official,74040676,Doodle #143,"A community-driven collectibles project featuring art by Burnt Toast. Doodles come in a joyful range of colors, traits and sizes with a collection size of 10,000. Each Doodle allows its owner to vote for experiences and activations paid for by the Doodles Community Treasury. Burnt Toast is the working alias for Scott Martin, a Canadian–based illustrator, designer, animator and muralist.",2021-10-16T16:25:03.736944,https://opensea.io/assets/ethereum/0x8a90cab2b38dba80c64b7734e58ee1db38b8992e/143,https://lh3.googleusercontent.com/gUWP7hL768fcGTqDUifZLKO8Le50-5w7U0OrjYCN6pd2wWhs2zr5C2eB4p_dYx-AFwLjaFeUw3h-VCvconInga8s-g-sgKKXrw0yvQ,6910738983,2022-06-15T23:17:27.858779,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,10.8
doodles-official,Doodles,https://opensea.io/collection/doodles-official,74412164,Doodle #6425,"A community-driven collectibles project featuring art by Burnt Toast. Doodles come in a joyful range of colors, traits and sizes with a collection size of 10,000. Each Doodle allows its owner to vote for experiences and activations paid for by the Doodles Community Treasury. Burnt Toast is the working alias for Scott Martin, a Canadian–based illustrator, designer, animator and muralist.",2021-10-16T16:25:03.736944,https://opensea.io/assets/ethereum/0x8a90cab2b38dba80c64b7734e58ee1db38b8992e/6425,https://lh3.googleusercontent.com/D1Im0LS2F2vUEDorR262BT2fX2VAlY42SBp3BhPWc3n5ABFVeSzZDyulhyrKGw4OsAkLak1EQPHWXL0YmrIbouFY-PwgACI_uAGWDnY,6910007375,2022-06-15T22:12:11.519031,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,10.99
doodles-official,Doodles,https://opensea.io/collection/doodles-official,74416968,Doodle #9703,"A community-driven collectibles project featuring art by Burnt Toast. Doodles come in a joyful range of colors, traits and sizes with a collection size of 10,000. Each Doodle allows its owner to vote for experiences and activations paid for by the Doodles Community Treasury. Burnt Toast is the working alias for Scott Martin, a Canadian–based illustrator, designer, animator and muralist.",2021-10-16T16:25:03.736944,https://opensea.io/assets/ethereum/0x8a90cab2b38dba80c64b7734e58ee1db38b8992e/9703,https://lh3.googleusercontent.com/ltf1ny7XtJv5UN8pCZr5fvUex8JiPT85VvX1pRr0Mnli0ywq3CrGEYAVfg8jjQmCQCYRhwcwsz8c9fB-N2P74ct5WXEPvyFPuela,6909757231,2022-06-15T21:50:13.898510,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,12.69
doodles-official,Doodles,https://opensea.io/collection/doodles-official,74069691,Doodle #3523,"A community-driven collectibles project featuring art by Burnt Toast. Doodles come in a joyful range of colors, traits and sizes with a collection size of 10,000. Each Doodle allows its owner to vote for experiences and activations paid for by the Doodles Community Treasury. Burnt Toast is the working alias for Scott Martin, a Canadian–based illustrator, designer, animator and muralist.",2021-10-16T16:25:03.736944,https://opensea.io/assets/ethereum/0x8a90cab2b38dba80c64b7734e58ee1db38b8992e/3523,https://lh3.googleusercontent.com/WXhoA78es11BhS1ns2wxssG7A_O-2trypA6x7xuUuF-jkz1zkhu8ul_9BRFVNzqNRqo0GSYD1li-QHoQyO7QP16NoB0Az9zEGG9wLtY,6909747684,2022-06-15T21:49:26.322307,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,11.5
doodles-official,Doodles,https://opensea.io/collection/doodles-official,74416385,Doodle #9317,"A community-driven collectibles project featuring art by Burnt Toast. Doodles come in a joyful range of colors, traits and sizes with a collection size of 10,000. Each Doodle allows its owner to vote for experiences and activations paid for by the Doodles Community Treasury. Burnt Toast is the working alias for Scott Martin, a Canadian–based illustrator, designer, animator and muralist.",2021-10-16T16:25:03.736944,https://opensea.io/assets/ethereum/0x8a90cab2b38dba80c64b7734e58ee1db38b8992e/9317,https://lh3.googleusercontent.com/j2hpZXlsbUnxsiJq7xdTqm_uM1FAmPt7790xBMBAzpL1lqIT9e1CJWwZEpDdQQa-ASj55QizS4MpOHY6BXWM1No2wVby0LUdOStTpQ,6908143612,2022-06-15T19:33:47.021726,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,10.99
